,Payout_Ratio,Profit_Margin,Operating_Cash_Flow,Total_Debt/Equity_(mrq),Trailing_Annual_Dividend_Yield,discretized FADY
46,-0.8201327901782199,0.2343849033911764,-0.3912262773390202,-0.4211621908569968,-0.5465677148756493,1
47,1.209727557167913,0.0068704849143975,-0.2683573135349673,0.0756788894378984,0.3970791090976939,1
48,-0.8201327901782199,0.5162499885040748,-0.4391499659836003,-0.0915963628569718,-0.5465677148756493,1
49,-0.8201327901782199,-2.5254913896313056,-0.4578456552313595,-0.3507470752422805,-0.5465677148756493,1
50,2.1723704368789787,-1.1294376384779594,0.1586341209613866,-0.3101875488859647,0.4849677838795249,0
51,0.5910277137848411,0.1749783607889065,-0.2740214856252251,0.5109839699761244,-0.2921531299808753,0
52,-0.8201327901782199,0.4663232133383372,-0.3873049274303802,2.297254939005523,-0.5465677148756493,1
53,0.306330356546872,-0.7925899022331727,2.068767232014464,-0.4291376734005415,7.3079043787848255,1
54,1.5453205313422786,-0.1011988638620723,-0.3981975660654913,-0.2492170836517617,0.6052364967388727,1
55,0.1047359988378634,0.9952942362968484,-0.3210776845289049,0.5115495044985908,-0.1163757804172133,0
56,1.8089439221925208,-0.2377075149481397,-0.3197705678926916,-0.3415647762612258,1.4378660473035874,2
57,0.147679175627948,0.6521266550943732,-0.2600789081722829,-0.2278616797358231,-0.0932471817904157,0
58,-0.8201327901782199,-0.932890460293853,-0.5912151226796595,-0.3193173775871276,-0.5465677148756493,1
59,-0.8201327901782199,-0.2446593444015968,-0.3899191607028069,-0.3790285561039288,-0.5465677148756493,1
60,-0.0443722539054861,2.0671399411207845,-0.350705661616407,5.875949449362067,-0.1533815382200896,0
61,-0.3823509601237454,-1.5718267855161403,-0.4239041932443534,-0.4005413708595426,-0.3430360469598301,0
62,-0.8201327901782199,-0.4607980419545369,-0.2683573135349673,0.4502117473051454,-0.5465677148756493,1
63,-0.8201327901782199,0.5472172287967476,2.409924674066142,-0.4174368009846833,-0.5465677148756493,1
64,0.4693553795462677,0.8455139107996354,-0.3184634512564783,-0.092960590134157,0.2213017595340319,1
65,0.4347622649098105,-3.3047282729142733,-0.4073473825189846,-0.3863743952887726,-0.2736502510794372,0
66,0.227998821105699,1.298646794265887,3.662578117103916,-0.3016348932636109,-0.1996387354736848,0
67,-0.8201327901782199,-3.334431544215408,-0.5659442010462018,-0.4961422208222947,-0.5465677148756493,1
68,1.0610169264318792,-0.1132065692816801,-0.2775071299884606,-0.1771229190805096,0.4664649049780868,1
69,-0.8201327901782199,0.4966584691352411,-0.4064759714281757,-0.5492421440727366,-0.5465677148756493,1
70,-0.8201327901782199,-0.0594878871413295,-0.2112798870869853,-0.1549804609661949,-0.5465677148756493,1
71,-0.7362345466346286,1.7277642668929227,0.3455517999398925,-0.3789236155441454,-0.5326905556995707,0
72,0.6136921682018303,0.4214523141387502,-0.3249990344375449,0.1134050206800602,0.2721846765129868,1
73,-0.8201327901782199,0.0062385004186287,-0.3310989120732071,-0.13449352100470677,-0.5465677148756493,1
74,-0.2893074104118952,0.4043887327529918,-0.4103973213368157,-0.5425259482465937,-0.3661646455866277,0
75,-0.8201327901782199,0.7538761589131551,-0.3838192830671447,-0.2912982481249379,-0.5465677148756493,1
76,-0.3040194246825723,-0.1738770808754879,-0.2901425908051895,-0.1269088612241134,-0.0654928634382585,0
77,-0.8201327901782199,-0.3944396698988097,-0.3415558451629137,-0.015566927293839,-0.5465677148756493,1
78,2.209349283559329,1.0515408564202742,-0.3886120440665935,-0.4260419268869287,0.679248012344625,1
79,-0.8201327901782199,-0.1157345072647555,-0.3088779292575805,-0.254201760241477,-0.5465677148756493,1
80,-0.8201327901782199,0.6445428411451474,2.2670132551734854,-0.4869074515613483,-0.5465677148756493,1
81,2.3807243687123525,-0.3609444916230616,0.0536290845189158,0.6855409526196038,0.7810138463025347,1
82,1.0705598546074533,0.3430862366634153,0.0170298187049426,-0.1622213595912551,0.5034706627809631,1
83,-0.8201327901782199,0.9927662983137728,-0.2478791529009585,-0.4959323397027278,-0.5465677148756493,1
84,0.2172630269081779,-0.3799040264961266,-0.3541913059796426,0.1088925766093705,-0.0978729015157753,0
85,-0.8201327901782199,-2.9937919009960083,-0.4988520826370987,-0.5272046265182054,-0.5465677148756493,1
86,0.3826737819514671,-0.035472476302114,-0.3899191607028069,0.0723264316840735,0.2999389948651439,1
87,1.5345847371447576,-0.2080042436470046,-0.2134584148140075,-0.13452349063051824,0.4710906247034464,1
88,-0.8201327901782199,0.3974369032995347,-0.4012475048833224,-0.4945156421456507,-0.5465677148756493,1
89,-0.8201327901782199,-0.3053298559954046,0.3106953563075371,0.3708766841088332,-0.3569132061359087,0
90,-0.8201327901782199,-0.2244358405369942,0.0545004956097247,-0.4740522329878718,-0.5465677148756493,1
91,1.734588606824504,1.5451207476157307,-0.1903660209075721,-0.1987931446757986,0.9059082788872418,1
92,-0.8201327901782199,-0.4051834063268798,-0.4456598425374881,-0.4924693012298728,-0.5465677148756493,1
93,0.1719341180741996,0.2704080196499998,-0.4291326597892067,3.5567146682956703,-0.2921531299808753,0
94,-0.8201327901782199,1.338461817499323,-0.2844784187149317,-0.5291984971540915,-0.5465677148756493,1
95,0.6975904117454216,-1.0725590338587645,-0.3768479943406736,0.0827623772232834,3.3251596952502736,4
96,-0.8201327901782199,-1.6584086614364704,-0.1816519099994832,-0.0433237053565701,-0.5465677148756493,1
97,-0.8201327901782199,-0.8722199487000454,-0.3947119217022558,-0.2933970593206075,-0.5465677148756493,1
98,1.7560601952195465,-0.1903086777654774,-0.252236208355003,0.2712356225944171,1.0030483931197918,2
99,-0.8201327901782199,-0.6036265379982926,-0.411704437973029,-0.5472482734368505,-0.5465677148756493,1
100,-0.8201327901782199,-1.535803669257317,-0.4494064745224209,0.2430066120126604,-0.5465677148756493,1
